File_ID,syntax_source,Syntax_Utts_Analyzed,Syntax_Tokens_Analyzed,Syntax_Mean_DepLen,Syntax_Max_DepLen,Syntax_Mean_TreeDepth,Syntax_Max_TreeDepth,Syntax_Subordination_Utt_Prop,Syntax_Coordination_Utt_Prop,Syntax_Subject_Utt_Prop,Syntax_Object_Utt_Prop,Syntax_AuxCop_Utt_Prop,Syntax_Oblique_Utt_Prop,Syntax_ComplexNP_Utt_Prop,Syntax_FiniteVerb_Tokens_per_Utt
pair_sli413_td439_rep01_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep01_TD_bundle.cha,59.0,402.0,1.9416909620991254,12.0,1.5,5.0,0.23728813559322035,0.3389830508474576,0.8983050847457628,0.4067796610169492,0.23728813559322035,0.3728813559322034,0.3728813559322034,1.2033898305084745
pair_sli413_td439_rep02_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep02_TD_bundle.cha,68.0,394.0,1.843558282208589,9.0,1.3350253807106598,4.0,0.14705882352941177,0.25,0.8676470588235294,0.3235294117647059,0.22058823529411764,0.29411764705882354,0.3088235294117647,1.088235294117647
pair_sli413_td439_rep03_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep03_TD_bundle.cha,55.0,369.0,1.8152866242038217,10.0,1.4390243902439024,5.0,0.12727272727272726,0.36363636363636365,0.8727272727272727,0.34545454545454546,0.23636363636363636,0.34545454545454546,0.32727272727272727,1.1636363636363636
pair_sli413_td439_rep04_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep04_TD_bundle.cha,55.0,340.0,1.7964912280701755,7.0,1.3941176470588235,5.0,0.18181818181818182,0.2909090909090909,0.8545454545454545,0.41818181818181815,0.3090909090909091,0.2545454545454545,0.2545454545454545,1.0909090909090908
pair_sli413_td439_rep05_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,71.0,417.0,1.80635838150289,9.0,1.4004796163069544,3.0,0.14084507042253522,0.28169014084507044,0.8169014084507042,0.323943661971831,0.23943661971830985,0.28169014084507044,0.36619718309859156,1.056338028169014
pair_sli413_td439_rep06_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,60.0,423.0,1.9283746556473829,11.0,1.5390070921985815,6.0,0.23333333333333334,0.4166666666666667,0.8833333333333333,0.36666666666666664,0.21666666666666667,0.3333333333333333,0.4,1.2333333333333334
pair_sli413_td439_rep07_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,64.0,396.0,1.8825301204819278,9.0,1.4166666666666667,4.0,0.15625,0.359375,0.8125,0.328125,0.125,0.34375,0.390625,1.109375
pair_sli413_td439_rep08_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,61.0,351.0,1.8586206896551725,8.0,1.4074074074074074,5.0,0.16393442622950818,0.26229508196721313,0.8524590163934426,0.36065573770491804,0.32786885245901637,0.2459016393442623,0.19672131147540983,1.0491803278688525
pair_sli413_td439_rep09_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,67.0,442.0,1.9306666666666668,9.0,1.4276018099547512,4.0,0.22388059701492538,0.3880597014925373,0.8955223880597015,0.3880597014925373,0.22388059701492538,0.373134328358209,0.417910447761194,1.1194029850746268
pair_sli413_td439_rep10_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,81.0,452.0,1.8247978436657681,8.0,1.2809734513274336,3.0,0.14814814814814814,0.2345679012345679,0.8765432098765432,0.35802469135802467,0.2716049382716049,0.24691358024691357,0.38271604938271603,1.0123456790123457
pair_sli427_td406_rep01_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,61.0,348.0,1.7944250871080138,8.0,1.3017241379310345,5.0,0.19672131147540983,0.22950819672131148,0.9016393442622951,0.36065573770491804,0.14754098360655737,0.3114754098360656,0.45901639344262296,1.0491803278688525
pair_sli427_td406_rep02_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,55.0,475.0,2.011904761904762,11.0,1.688421052631579,5.0,0.36363636363636365,0.4,0.9454545454545454,0.43636363636363634,0.2727272727272727,0.38181818181818183,0.4,1.5454545454545454
pair_sli427_td406_rep03_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,79.0,393.0,1.7707006369426752,8.0,1.2010178117048347,4.0,0.12658227848101267,0.189873417721519,0.8481012658227848,0.34177215189873417,0.21518987341772153,0.21518987341772153,0.3670886075949367,0.9367088607594937
pair_sli427_td406_rep04_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,69.0,367.0,1.7348993288590604,7.0,1.337874659400545,4.0,0.15942028985507245,0.3188405797101449,0.855072463768116,0.34782608695652173,0.15942028985507245,0.2028985507246377,0.3333333333333333,1.0579710144927537
pair_sli427_td406_rep05_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,80.0,397.0,1.772870662460568,7.0,1.198992443324937,3.0,0.1125,0.225,0.8,0.3125,0.1375,0.3125,0.3875,0.875
pair_sli427_td406_rep06_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,75.0,418.0,1.7959183673469388,7.0,1.270334928229665,5.0,0.2,0.18666666666666668,0.9333333333333333,0.32,0.25333333333333335,0.29333333333333333,0.3466666666666667,1.0666666666666667
pair_sli427_td406_rep07_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,65.0,364.0,1.7926421404682273,6.0,1.2637362637362637,3.0,0.16923076923076924,0.26153846153846155,0.8923076923076924,0.4307692307692308,0.2153846153846154,0.26153846153846155,0.46153846153846156,1.0923076923076922
pair_sli427_td406_rep08_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,62.0,376.0,1.8375796178343948,10.0,1.3670212765957446,5.0,0.14516129032258066,0.24193548387096775,0.9516129032258065,0.3225806451612903,0.3064516129032258,0.27419354838709675,0.3870967741935484,1.1774193548387097
pair_sli427_td406_rep09_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,63.0,380.0,1.889589905362776,8.0,1.381578947368421,4.0,0.23809523809523808,0.31746031746031744,0.8095238095238095,0.2857142857142857,0.20634920634920634,0.2698412698412698,0.5238095238095238,1.0476190476190477
pair_sli427_td406_rep10_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,58.0,335.0,1.7870036101083033,7.0,1.3432835820895523,5.0,0.20689655172413793,0.27586206896551724,0.9310344827586207,0.41379310344827586,0.27586206896551724,0.3275862068965517,0.3620689655172414,1.0862068965517242
pair_sli444_td410_rep01_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,62.0,312.0,1.652,7.0,1.2628205128205128,4.0,0.1935483870967742,0.24193548387096775,0.9516129032258065,0.4032258064516129,0.12903225806451613,0.20967741935483872,0.3064516129032258,1.0806451612903225
pair_sli444_td410_rep02_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep02_TD_bundle.cha,41.0,236.0,1.8205128205128205,7.0,1.3347457627118644,4.0,0.17073170731707318,0.4146341463414634,0.8048780487804879,0.3170731707317073,0.17073170731707318,0.2926829268292683,0.4146341463414634,1.024390243902439
pair_sli444_td410_rep03_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep03_TD_bundle.cha,59.0,336.0,1.8014440433212997,7.0,1.3303571428571428,4.0,0.1016949152542373,0.2542372881355932,0.9152542372881356,0.3898305084745763,0.2033898305084746,0.3559322033898305,0.3220338983050847,1.0
pair_sli444_td410_rep04_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep04_TD_bundle.cha,55.0,299.0,1.848360655737705,8.0,1.3244147157190636,4.0,0.10909090909090909,0.2909090909090909,0.8545454545454545,0.32727272727272727,0.36363636363636365,0.18181818181818182,0.34545454545454546,1.0
pair_sli444_td410_rep05_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep05_TD_bundle.cha,50.0,270.0,1.740909090909091,6.0,1.2740740740740741,4.0,0.14,0.3,0.92,0.34,0.12,0.28,0.24,1.06
pair_sli444_td410_rep06_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep06_TD_bundle.cha,44.0,249.0,1.697560975609756,6.0,1.3293172690763053,4.0,0.20454545454545456,0.25,0.9090909090909091,0.4318181818181818,0.18181818181818182,0.25,0.36363636363636365,1.0454545454545454
pair_sli444_td410_rep07_TD_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep07_TD_bundle.cha,60.0,320.0,1.726923076923077,8.0,1.35625,4.0,0.15,0.2833333333333333,0.8166666666666667,0.36666666666666664,0.2,0.2833333333333333,0.21666666666666667,1.0333333333333334
