File,Language,Corpus,Code,Age,Sex,Group,Race,SES,Role,Education,Custom_field,#utterances,#turns,#words,words/turns,utterances/turns,words/utterances,Standard deviation,File_ID,Age_Month_approx
pair_sli478_td419_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.29,.,TD,.,.,Target_Child,.,.,7,1,66,66.0,7.0,9.429,4.435,pair_sli478_td419_rep10_B1_TD,53.96666666666667
pair_sli478_td419_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.29,.,TD,.,.,Target_Child,.,.,10,1,66,66.0,10.0,6.6,2.577,pair_sli478_td419_rep10_B2_TD,53.96666666666667
pair_sli478_td419_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.29,.,TD,.,.,Target_Child,.,.,14,1,98,98.0,14.0,7.0,3.071,pair_sli478_td419_rep10_B3_TD,53.96666666666667
pair_sli479_td471_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,89,89.0,13.0,6.846,3.592,pair_sli479_td471_rep01_A1_TD,57.23333333333333
pair_sli479_td471_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,58,58.0,9.0,6.444,2.872,pair_sli479_td471_rep01_A2_TD,57.23333333333333
pair_sli479_td471_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,93,93.0,13.0,7.154,4.769,pair_sli479_td471_rep01_A3_TD,57.23333333333333
pair_sli479_td471_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,58,58.0,11.0,5.273,2.178,pair_sli479_td471_rep01_B1_TD,57.23333333333333
pair_sli479_td471_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,93,93.0,13.0,7.154,3.207,pair_sli479_td471_rep01_B2_TD,57.23333333333333
pair_sli479_td471_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,12,1,93,93.0,12.0,7.75,4.003,pair_sli479_td471_rep01_B3_TD,57.23333333333333
pair_sli479_td471_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,49,49.0,9.0,5.444,2.543,pair_sli479_td471_rep02_A1_TD,57.23333333333333
pair_sli479_td471_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,54,54.0,8.0,6.75,3.491,pair_sli479_td471_rep02_A2_TD,57.23333333333333
pair_sli479_td471_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,70,70.0,8.0,8.75,3.382,pair_sli479_td471_rep02_A3_TD,57.23333333333333
pair_sli479_td471_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,50,50.0,9.0,5.556,3.201,pair_sli479_td471_rep02_B1_TD,57.23333333333333
pair_sli479_td471_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,58,58.0,11.0,5.273,2.178,pair_sli479_td471_rep02_B2_TD,57.23333333333333
pair_sli479_td471_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,97,97.0,13.0,7.462,3.273,pair_sli479_td471_rep02_B3_TD,57.23333333333333
pair_sli479_td471_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,7,1,50,50.0,7.0,7.143,1.641,pair_sli479_td471_rep03_A1_TD,57.23333333333333
pair_sli479_td471_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,6,1,56,56.0,6.0,9.333,4.714,pair_sli479_td471_rep03_A2_TD,57.23333333333333
pair_sli479_td471_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,90,90.0,13.0,6.923,3.292,pair_sli479_td471_rep03_A3_TD,57.23333333333333
pair_sli479_td471_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,14,1,87,87.0,14.0,6.214,3.342,pair_sli479_td471_rep03_B1_TD,57.23333333333333
pair_sli479_td471_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,16,1,90,90.0,16.0,5.625,3.219,pair_sli479_td471_rep03_B2_TD,57.23333333333333
pair_sli479_td471_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,10,1,93,93.0,10.0,9.3,4.291,pair_sli479_td471_rep03_B3_TD,57.23333333333333
pair_sli479_td471_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,7,1,42,42.0,7.0,6.0,1.852,pair_sli479_td471_rep04_A1_TD,57.23333333333333
pair_sli479_td471_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,6,1,41,41.0,6.0,6.833,1.067,pair_sli479_td471_rep04_A2_TD,57.23333333333333
pair_sli479_td471_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,75,75.0,13.0,5.769,4.388,pair_sli479_td471_rep04_A3_TD,57.23333333333333
pair_sli479_td471_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,15,1,69,69.0,15.0,4.6,2.498,pair_sli479_td471_rep04_B1_TD,57.23333333333333
pair_sli479_td471_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,10,1,45,45.0,10.0,4.5,1.432,pair_sli479_td471_rep04_B2_TD,57.23333333333333
pair_sli479_td471_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,14,1,77,77.0,14.0,5.5,2.130,pair_sli479_td471_rep04_B3_TD,57.23333333333333
pair_sli479_td471_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,55,55.0,9.0,6.111,1.100,pair_sli479_td471_rep05_A1_TD,57.23333333333333
pair_sli479_td471_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,10,1,75,75.0,10.0,7.5,4.177,pair_sli479_td471_rep05_A2_TD,57.23333333333333
pair_sli479_td471_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,5,1,46,46.0,5.0,9.2,3.763,pair_sli479_td471_rep05_A3_TD,57.23333333333333
pair_sli479_td471_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,64,64.0,8.0,8.0,3.000,pair_sli479_td471_rep05_B1_TD,57.23333333333333
pair_sli479_td471_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,10,1,70,70.0,10.0,7.0,3.000,pair_sli479_td471_rep05_B2_TD,57.23333333333333
pair_sli479_td471_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,16,1,114,114.0,16.0,7.125,2.736,pair_sli479_td471_rep05_B3_TD,57.23333333333333
pair_sli479_td471_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,6,1,55,55.0,6.0,9.167,3.532,pair_sli479_td471_rep06_A1_TD,57.23333333333333
pair_sli479_td471_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,46,46.0,8.0,5.75,2.681,pair_sli479_td471_rep06_A2_TD,57.23333333333333
pair_sli479_td471_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,65,65.0,11.0,5.909,3.029,pair_sli479_td471_rep06_A3_TD,57.23333333333333
pair_sli479_td471_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,16,1,80,80.0,16.0,5.0,2.000,pair_sli479_td471_rep06_B1_TD,57.23333333333333
pair_sli479_td471_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,50,50.0,9.0,5.556,1.771,pair_sli479_td471_rep06_B2_TD,57.23333333333333
pair_sli479_td471_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,14,1,94,94.0,14.0,6.714,2.711,pair_sli479_td471_rep06_B3_TD,57.23333333333333
pair_sli479_td471_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,58,58.0,9.0,6.444,2.629,pair_sli479_td471_rep07_A1_TD,57.23333333333333
pair_sli479_td471_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,56,56.0,9.0,6.222,2.657,pair_sli479_td471_rep07_A2_TD,57.23333333333333
pair_sli479_td471_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,108,108.0,13.0,8.308,5.525,pair_sli479_td471_rep07_A3_TD,57.23333333333333
pair_sli479_td471_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,74,74.0,13.0,5.692,3.123,pair_sli479_td471_rep07_B1_TD,57.23333333333333
pair_sli479_td471_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,86,86.0,11.0,7.818,2.823,pair_sli479_td471_rep07_B2_TD,57.23333333333333
pair_sli479_td471_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,81,81.0,9.0,9.0,4.163,pair_sli479_td471_rep07_B3_TD,57.23333333333333
pair_sli479_td471_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,7,1,45,45.0,7.0,6.429,1.294,pair_sli479_td471_rep08_A1_TD,57.23333333333333
pair_sli479_td471_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,63,63.0,8.0,7.875,2.803,pair_sli479_td471_rep08_A2_TD,57.23333333333333
pair_sli479_td471_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,97,97.0,9.0,10.778,4.589,pair_sli479_td471_rep08_A3_TD,57.23333333333333
pair_sli479_td471_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,46,46.0,9.0,5.111,2.767,pair_sli479_td471_rep08_B1_TD,57.23333333333333
pair_sli479_td471_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,12,1,65,65.0,12.0,5.417,1.801,pair_sli479_td471_rep08_B2_TD,57.23333333333333
pair_sli479_td471_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,75,75.0,11.0,6.818,2.979,pair_sli479_td471_rep08_B3_TD,57.23333333333333
pair_sli479_td471_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,7,1,65,65.0,7.0,9.286,2.914,pair_sli479_td471_rep09_A1_TD,57.23333333333333
pair_sli479_td471_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,8,1,45,45.0,8.0,5.625,2.288,pair_sli479_td471_rep09_A2_TD,57.23333333333333
pair_sli479_td471_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,6,1,50,50.0,6.0,8.333,3.249,pair_sli479_td471_rep09_A3_TD,57.23333333333333
pair_sli479_td471_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,66,66.0,13.0,5.077,2.556,pair_sli479_td471_rep09_B1_TD,57.23333333333333
pair_sli479_td471_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,68,68.0,11.0,6.182,2.552,pair_sli479_td471_rep09_B2_TD,57.23333333333333
pair_sli479_td471_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,11,1,60,60.0,11.0,5.455,2.500,pair_sli479_td471_rep09_B3_TD,57.23333333333333
pair_sli479_td471_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,5,1,45,45.0,5.0,9.0,2.449,pair_sli479_td471_rep10_A1_TD,57.23333333333333
pair_sli479_td471_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,9,1,57,57.0,9.0,6.333,2.828,pair_sli479_td471_rep10_A2_TD,57.23333333333333
pair_sli479_td471_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,14,1,112,112.0,14.0,8.0,5.412,pair_sli479_td471_rep10_A3_TD,57.23333333333333
pair_sli479_td471_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,13,1,86,86.0,13.0,6.615,4.812,pair_sli479_td471_rep10_B1_TD,57.23333333333333
pair_sli479_td471_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,10,1,48,48.0,10.0,4.8,1.400,pair_sli479_td471_rep10_B2_TD,57.23333333333333
pair_sli479_td471_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,4;09.07,.,TD,.,.,Target_Child,.,.,19,1,101,101.0,19.0,5.316,3.714,pair_sli479_td471_rep10_B3_TD,57.23333333333333
pair_sli480_td450_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,41,41.0,7.0,5.857,1.726,pair_sli480_td450_rep01_A1_TD,51.86666666666667
pair_sli480_td450_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,56,56.0,8.0,7.0,3.317,pair_sli480_td450_rep01_A2_TD,51.86666666666667
pair_sli480_td450_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,11,1,86,86.0,11.0,7.818,4.239,pair_sli480_td450_rep01_A3_TD,51.86666666666667
pair_sli480_td450_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,14,1,70,70.0,14.0,5.0,2.268,pair_sli480_td450_rep01_B1_TD,51.86666666666667
pair_sli480_td450_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,67,67.0,10.0,6.7,2.410,pair_sli480_td450_rep01_B2_TD,51.86666666666667
pair_sli480_td450_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,14,1,67,67.0,14.0,4.786,1.780,pair_sli480_td450_rep01_B3_TD,51.86666666666667
pair_sli480_td450_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,40,40.0,8.0,5.0,1.118,pair_sli480_td450_rep02_A1_TD,51.86666666666667
pair_sli480_td450_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,58,58.0,8.0,7.25,3.562,pair_sli480_td450_rep02_A2_TD,51.86666666666667
pair_sli480_td450_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,44,44.0,7.0,6.286,2.491,pair_sli480_td450_rep02_A3_TD,51.86666666666667
pair_sli480_td450_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,56,56.0,9.0,6.222,2.439,pair_sli480_td450_rep02_B1_TD,51.86666666666667
pair_sli480_td450_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,42,42.0,10.0,4.2,1.720,pair_sli480_td450_rep02_B2_TD,51.86666666666667
pair_sli480_td450_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,14,1,69,69.0,14.0,4.929,1.624,pair_sli480_td450_rep02_B3_TD,51.86666666666667
pair_sli480_td450_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,41,41.0,7.0,5.857,2.642,pair_sli480_td450_rep03_A1_TD,51.86666666666667
pair_sli480_td450_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,44,44.0,7.0,6.286,1.979,pair_sli480_td450_rep03_A2_TD,51.86666666666667
pair_sli480_td450_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,17,1,79,79.0,17.0,4.647,1.780,pair_sli480_td450_rep03_A3_TD,51.86666666666667
pair_sli480_td450_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,76,76.0,9.0,8.444,3.833,pair_sli480_td450_rep03_B1_TD,51.86666666666667
pair_sli480_td450_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,12,1,62,62.0,12.0,5.167,1.344,pair_sli480_td450_rep03_B2_TD,51.86666666666667
pair_sli480_td450_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,15,1,90,90.0,15.0,6.0,2.366,pair_sli480_td450_rep03_B3_TD,51.86666666666667
pair_sli480_td450_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,57,57.0,8.0,7.125,2.204,pair_sli480_td450_rep04_A1_TD,51.86666666666667
pair_sli480_td450_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,49,49.0,7.0,7.0,3.505,pair_sli480_td450_rep04_A2_TD,51.86666666666667
pair_sli480_td450_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,41,41.0,6.0,6.833,1.772,pair_sli480_td450_rep04_A3_TD,51.86666666666667
pair_sli480_td450_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,29,29.0,7.0,4.143,1.125,pair_sli480_td450_rep04_B1_TD,51.86666666666667
pair_sli480_td450_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,44,44.0,9.0,4.889,1.853,pair_sli480_td450_rep04_B2_TD,51.86666666666667
pair_sli480_td450_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,16,1,67,67.0,16.0,4.188,0.882,pair_sli480_td450_rep04_B3_TD,51.86666666666667
pair_sli480_td450_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,39,39.0,6.0,6.5,1.893,pair_sli480_td450_rep05_A1_TD,51.86666666666667
pair_sli480_td450_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,52,52.0,9.0,5.778,2.572,pair_sli480_td450_rep05_A2_TD,51.86666666666667
pair_sli480_td450_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,57,57.0,6.0,9.5,2.291,pair_sli480_td450_rep05_A3_TD,51.86666666666667
pair_sli480_td450_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,14,1,71,71.0,14.0,5.071,1.163,pair_sli480_td450_rep05_B1_TD,51.86666666666667
pair_sli480_td450_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,12,1,58,58.0,12.0,4.833,1.143,pair_sli480_td450_rep05_B2_TD,51.86666666666667
pair_sli480_td450_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,21,1,92,92.0,21.0,4.381,0.898,pair_sli480_td450_rep05_B3_TD,51.86666666666667
pair_sli480_td450_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,32,32.0,8.0,4.0,0.866,pair_sli480_td450_rep06_A1_TD,51.86666666666667
pair_sli480_td450_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,13,1,52,52.0,13.0,4.0,1.468,pair_sli480_td450_rep06_A2_TD,51.86666666666667
pair_sli480_td450_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,57,57.0,6.0,9.5,3.096,pair_sli480_td450_rep06_A3_TD,51.86666666666667
pair_sli480_td450_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,39,39.0,7.0,5.571,2.921,pair_sli480_td450_rep06_B1_TD,51.86666666666667
pair_sli480_td450_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,11,1,39,39.0,11.0,3.545,2.061,pair_sli480_td450_rep06_B2_TD,51.86666666666667
pair_sli480_td450_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,17,1,83,83.0,17.0,4.882,1.409,pair_sli480_td450_rep06_B3_TD,51.86666666666667
pair_sli480_td450_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,65,65.0,7.0,9.286,1.829,pair_sli480_td450_rep07_A1_TD,51.86666666666667
pair_sli480_td450_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,46,46.0,7.0,6.571,2.441,pair_sli480_td450_rep07_A2_TD,51.86666666666667
pair_sli480_td450_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,13,1,75,75.0,13.0,5.769,2.886,pair_sli480_td450_rep07_A3_TD,51.86666666666667
pair_sli480_td450_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,11,1,47,47.0,11.0,4.273,1.958,pair_sli480_td450_rep07_B1_TD,51.86666666666667
pair_sli480_td450_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,55,55.0,10.0,5.5,2.419,pair_sli480_td450_rep07_B2_TD,51.86666666666667
pair_sli480_td450_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,76,76.0,10.0,7.6,2.332,pair_sli480_td450_rep07_B3_TD,51.86666666666667
pair_sli480_td450_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,32,32.0,6.0,5.333,0.745,pair_sli480_td450_rep08_A1_TD,51.86666666666667
pair_sli480_td450_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,42,42.0,8.0,5.25,1.479,pair_sli480_td450_rep08_A2_TD,51.86666666666667
pair_sli480_td450_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,65,65.0,8.0,8.125,2.315,pair_sli480_td450_rep08_A3_TD,51.86666666666667
pair_sli480_td450_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,8,1,47,47.0,8.0,5.875,1.691,pair_sli480_td450_rep08_B1_TD,51.86666666666667
pair_sli480_td450_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,68,68.0,9.0,7.556,2.409,pair_sli480_td450_rep08_B2_TD,51.86666666666667
pair_sli480_td450_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,17,1,103,103.0,17.0,6.059,1.924,pair_sli480_td450_rep08_B3_TD,51.86666666666667
pair_sli480_td450_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,54,54.0,7.0,7.714,3.057,pair_sli480_td450_rep09_A1_TD,51.86666666666667
pair_sli480_td450_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,56,56.0,10.0,5.6,2.417,pair_sli480_td450_rep09_A2_TD,51.86666666666667
pair_sli480_td450_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,6,1,67,67.0,6.0,11.167,3.078,pair_sli480_td450_rep09_A3_TD,51.86666666666667
pair_sli480_td450_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,15,1,69,69.0,15.0,4.6,1.356,pair_sli480_td450_rep09_B1_TD,51.86666666666667
pair_sli480_td450_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,10,1,61,61.0,10.0,6.1,2.119,pair_sli480_td450_rep09_B2_TD,51.86666666666667
pair_sli480_td450_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,20,1,82,82.0,20.0,4.1,1.375,pair_sli480_td450_rep09_B3_TD,51.86666666666667
pair_sli480_td450_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,42,42.0,9.0,4.667,2.789,pair_sli480_td450_rep10_A1_TD,51.86666666666667
pair_sli480_td450_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,9,1,62,62.0,9.0,6.889,3.478,pair_sli480_td450_rep10_A2_TD,51.86666666666667
pair_sli480_td450_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,15,1,74,74.0,15.0,4.933,2.175,pair_sli480_td450_rep10_A3_TD,51.86666666666667
pair_sli480_td450_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,7,1,26,26.0,7.0,3.714,1.278,pair_sli480_td450_rep10_B1_TD,51.86666666666667
pair_sli480_td450_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,12,1,87,87.0,12.0,7.25,2.890,pair_sli480_td450_rep10_B2_TD,51.86666666666667
